facility_id,facility_type,facility_name,gmina_code,capacity,current_occupancy,has_generator,generator_autonomy_hours,power_need_kw,lat,lon,sensitivity_label
FAC-0653,DPS,DPS 0653,0214001,81,54,False,0,87.2,51.55687,17.06405,Confidential - synthetic health/care aggregate
FAC-0654,hospital,hospital 0654,1008005,195,190,True,10.2,203.7,52.09878,19.36102,Confidential - synthetic health/care aggregate
FAC-0655,ZOL,ZOL 0655,0601004,56,46,False,0,54.8,50.53341,22.58545,Confidential - synthetic health/care aggregate
FAC-0656,DPS,DPS 0656,2005001,111,72,True,6.2,87.0,52.9873,23.59925,Confidential - synthetic health/care aggregate
FAC-0657,homeless_shelter,homeless_shelter 0657,2403004,26,23,False,0,16.6,49.30336,18.55297,Confidential - synthetic health/care aggregate
FAC-0658,homeless_shelter,homeless_shelter 0658,0214004,82,57,False,0,30.3,51.26976,17.10405,Confidential - synthetic health/care aggregate
FAC-0659,DPS,DPS 0659,3012005,158,151,True,9.2,87.2,52.66252,16.66132,Confidential - synthetic health/care aggregate
FAC-0660,night_shelter,night_shelter 0660,1206005,55,37,True,15.0,44.0,49.71486,19.7031,Confidential - synthetic health/care aggregate
FAC-0661,ZOL,ZOL 0661,0809002,78,69,False,0,50.9,51.92444,15.67857,Confidential - synthetic health/care aggregate
FAC-0662,homeless_shelter,homeless_shelter 0662,2423006,78,62,True,3.9,67.4,50.54939,19.40541,Confidential - synthetic health/care aggregate
FAC-0663,DPS,DPS 0663,3024004,113,74,False,0,64.4,52.03551,16.29108,Confidential - synthetic health/care aggregate
FAC-0664,homeless_shelter,homeless_shelter 0664,3015004,77,55,False,0,36.6,53.32381,17.29936,Confidential - synthetic health/care aggregate
FAC-0665,night_shelter,night_shelter 0665,0208002,73,61,True,8.2,40.4,51.11775,16.43669,Confidential - synthetic health/care aggregate
FAC-0666,night_shelter,night_shelter 0666,2803002,99,91,True,4.2,102.0,53.2158,20.68247,Confidential - synthetic health/care aggregate
FAC-0667,hospital,hospital 0667,1019001,160,119,True,17.4,124.9,51.82334,18.79073,Confidential - synthetic health/care aggregate
FAC-0668,DPS,DPS 0668,1010006,118,89,True,14.5,55.4,52.15307,20.39314,Confidential - synthetic health/care aggregate
FAC-0669,DPS,DPS 0669,1440004,77,70,True,2.8,62.7,51.91288,21.29275,Confidential - synthetic health/care aggregate
FAC-0670,DPS,DPS 0670,2404004,111,104,True,4.1,112.3,50.34946,18.7054,Confidential - synthetic health/care aggregate
FAC-0671,night_shelter,night_shelter 0671,0406006,74,51,True,3.8,29.0,52.498,17.61402,Confidential - synthetic health/care aggregate
FAC-0672,night_shelter,night_shelter 0672,3004002,31,27,True,11.5,23.5,52.53311,17.5793,Confidential - synthetic health/care aggregate
FAC-0673,hospital,hospital 0673,0420004,190,142,True,6.3,202.2,53.13417,18.52056,Confidential - synthetic health/care aggregate
FAC-0674,DPS,DPS 0674,3212003,103,77,True,14.0,100.8,53.84382,15.17229,Confidential - synthetic health/care aggregate
FAC-0675,ZOL,ZOL 0675,1424002,167,141,False,0,60.2,52.70318,20.98511,Confidential - synthetic health/care aggregate
FAC-0676,hospice,hospice 0676,2806006,12,10,True,14.6,6.3,54.09853,20.39736,Confidential - synthetic health/care aggregate
FAC-0677,hospice,hospice 0677,1007002,23,15,True,17.4,21.5,51.18439,19.31979,Confidential - synthetic health/care aggregate
FAC-0678,ZOL,ZOL 0678,1414001,64,41,True,13.1,64.5,52.74046,20.2755,Confidential - synthetic health/care aggregate
FAC-0679,homeless_shelter,homeless_shelter 0679,2202005,86,71,False,0,59.5,54.77765,18.14192,Confidential - synthetic health/care aggregate
FAC-0680,homeless_shelter,homeless_shelter 0680,0617002,112,76,True,12.3,127.4,51.78054,23.96547,Confidential - synthetic health/care aggregate
FAC-0681,homeless_shelter,homeless_shelter 0681,0624001,82,60,False,0,56.4,50.67857,22.48314,Confidential - synthetic health/care aggregate
FAC-0682,DPS,DPS 0682,2805006,109,90,True,3.1,78.4,53.40361,20.15132,Confidential - synthetic health/care aggregate
FAC-0683,homeless_shelter,homeless_shelter 0683,2422001,69,51,True,9.4,53.1,50.70265,19.51014,Confidential - synthetic health/care aggregate
FAC-0684,ZOL,ZOL 0684,2429005,106,88,False,0,47.0,50.44857,18.5753,Confidential - synthetic health/care aggregate
FAC-0685,hospital,hospital 0685,3003003,216,203,True,12.3,100.6,53.08152,16.22745,Confidential - synthetic health/care aggregate
FAC-0686,hospital,hospital 0686,2804004,165,147,True,4.8,89.0,53.31697,20.68104,Confidential - synthetic health/care aggregate
FAC-0687,homeless_shelter,homeless_shelter 0687,1606003,74,68,True,14.0,73.4,50.78112,18.30636,Confidential - synthetic health/care aggregate
FAC-0688,DPS,DPS 0688,0607005,76,72,True,10.4,67.4,51.74835,22.5228,Confidential - synthetic health/care aggregate
FAC-0689,ZOL,ZOL 0689,1022006,86,79,True,5.0,41.3,51.78883,19.69293,Confidential - synthetic health/care aggregate
FAC-0690,DPS,DPS 0690,1603006,89,77,True,1.9,59.5,51.08903,17.31634,Confidential - synthetic health/care aggregate
FAC-0691,ZOL,ZOL 0691,0420007,125,121,False,0,115.8,53.0263,18.06509,Confidential - synthetic health/care aggregate
FAC-0692,DPS,DPS 0692,2817004,128,90,False,0,144.2,54.19868,20.70529,Confidential - synthetic health/care aggregate
FAC-0693,hospital,hospital 0693,3008002,138,98,True,9.6,101.5,52.15414,16.63054,Confidential - synthetic health/care aggregate
FAC-0694,hospice,hospice 0694,0211002,33,25,False,0,17.2,50.99714,16.62611,Confidential - synthetic health/care aggregate
FAC-0695,homeless_shelter,homeless_shelter 0695,0619001,128,121,False,0,74.3,50.46242,22.59547,Confidential - synthetic health/care aggregate
FAC-0696,DPS,DPS 0696,2809005,120,79,False,0,43.7,53.5901,20.07358,Confidential - synthetic health/care aggregate
FAC-0697,ZOL,ZOL 0697,2811003,75,56,True,14.0,40.2,53.64664,21.66075,Confidential - synthetic health/care aggregate
FAC-0698,homeless_shelter,homeless_shelter 0698,0813004,68,58,False,0,60.9,52.1356,15.44366,Confidential - synthetic health/care aggregate
FAC-0699,DPS,DPS 0699,1428003,88,77,True,3.2,69.3,51.81728,20.96144,Confidential - synthetic health/care aggregate
FAC-0700,homeless_shelter,homeless_shelter 0700,3023002,90,58,False,0,31.5,52.77692,15.76878,Confidential - synthetic health/care aggregate
FAC-0701,hospice,hospice 0701,2408001,54,36,True,6.8,23.8,49.84273,18.13492,Confidential - synthetic health/care aggregate
FAC-0702,DPS,DPS 0702,1008002,78,70,True,16.7,29.7,52.02358,19.48848,Confidential - synthetic health/care aggregate
FAC-0703,homeless_shelter,homeless_shelter 0703,2805005,53,33,False,0,39.6,53.63264,19.89087,Confidential - synthetic health/care aggregate
FAC-0704,ZOL,ZOL 0704,1603001,39,25,False,0,15.9,51.16224,17.48258,Confidential - synthetic health/care aggregate
FAC-0705,DPS,DPS 0705,2016001,109,90,True,12.1,91.8,52.56264,21.97311,Confidential - synthetic health/care aggregate
FAC-0706,hospital,hospital 0706,0416004,225,152,True,5.2,181.4,53.18134,18.71768,Confidential - synthetic health/care aggregate
FAC-0707,homeless_shelter,homeless_shelter 0707,0212001,75,56,False,0,50.3,51.52429,16.62071,Confidential - synthetic health/care aggregate
FAC-0708,night_shelter,night_shelter 0708,1221001,67,42,False,0,40.0,49.70937,20.14493,Confidential - synthetic health/care aggregate
FAC-0709,DPS,DPS 0709,1823006,87,71,False,0,68.3,50.17493,22.85102,Confidential - synthetic health/care aggregate
FAC-0710,homeless_shelter,homeless_shelter 0710,0613006,12,8,True,10.0,9.9,51.11631,21.53059,Confidential - synthetic health/care aggregate
FAC-0711,homeless_shelter,homeless_shelter 0711,3004005,76,57,False,0,69.2,52.66678,17.26221,Confidential - synthetic health/care aggregate
FAC-0712,ZOL,ZOL 0712,1820006,70,58,False,0,25.0,49.78178,21.41846,Confidential - synthetic health/care aggregate
FAC-0713,homeless_shelter,homeless_shelter 0713,1212001,90,86,True,13.2,78.0,50.7673,19.09493,Confidential - synthetic health/care aggregate
FAC-0714,ZOL,ZOL 0714,0608007,41,36,False,0,15.1,50.58477,22.46935,Confidential - synthetic health/care aggregate
FAC-0715,night_shelter,night_shelter 0715,3014004,42,35,False,0,31.3,52.7345,16.83082,Confidential - synthetic health/care aggregate
FAC-0716,homeless_shelter,homeless_shelter 0716,2425003,85,60,False,0,77.1,50.19071,18.7648,Confidential - synthetic health/care aggregate
FAC-0717,hospital,hospital 0717,2401006,191,163,True,3.1,203.7,51.19752,19.16551,Confidential - synthetic health/care aggregate
FAC-0718,homeless_shelter,homeless_shelter 0718,1012002,69,44,False,0,63.3,51.10863,19.17714,Confidential - synthetic health/care aggregate
FAC-0719,homeless_shelter,homeless_shelter 0719,1403007,64,45,False,0,25.6,52.55945,21.16798,Confidential - synthetic health/care aggregate
FAC-0720,night_shelter,night_shelter 0720,0608005,51,49,True,9.2,50.6,50.78449,22.79516,Confidential - synthetic health/care aggregate
FAC-0721,DPS,DPS 0721,1814006,75,54,False,0,59.1,49.3715,21.45607,Confidential - synthetic health/care aggregate
FAC-0722,hospice,hospice 0722,3208001,44,28,True,16.6,45.1,53.70166,14.65119,Confidential - synthetic health/care aggregate
FAC-0723,hospital,hospital 0723,2819006,218,176,True,14.1,93.0,54.27734,20.68882,Confidential - synthetic health/care aggregate
FAC-0724,DPS,DPS 0724,2203003,100,84,False,0,41.1,54.61065,18.43253,Confidential - synthetic health/care aggregate
FAC-0725,ZOL,ZOL 0725,2216006,75,58,False,0,62.3,53.5492,18.41091,Confidential - synthetic health/care aggregate
FAC-0726,hospital,hospital 0726,1007001,202,132,True,3.9,130.4,51.23018,19.0716,Confidential - synthetic health/care aggregate
FAC-0727,hospital,hospital 0727,1411007,129,125,True,9.8,63.0,52.01045,21.03297,Confidential - synthetic health/care aggregate
FAC-0728,ZOL,ZOL 0728,0208002,74,71,False,0,39.8,51.14519,16.39762,Confidential - synthetic health/care aggregate
FAC-0729,hospital,hospital 0729,2602001,182,166,True,4.0,65.1,50.15455,19.94764,Confidential - synthetic health/care aggregate
FAC-0730,DPS,DPS 0730,2432006,74,57,True,11.4,70.1,50.30573,19.16004,Confidential - synthetic health/care aggregate
FAC-0731,night_shelter,night_shelter 0731,0204001,21,19,True,6.0,18.1,51.55633,16.89234,Confidential - synthetic health/care aggregate
FAC-0732,DPS,DPS 0732,3020001,116,105,True,13.6,95.2,52.80929,18.04013,Confidential - synthetic health/care aggregate
FAC-0733,night_shelter,night_shelter 0733,2203003,41,30,False,0,26.8,54.64473,18.3327,Confidential - synthetic health/care aggregate
FAC-0734,night_shelter,night_shelter 0734,2001006,23,17,True,15.4,14.8,53.15826,21.79554,Confidential - synthetic health/care aggregate
FAC-0735,homeless_shelter,homeless_shelter 0735,0203007,141,97,False,0,75.9,50.53626,16.19835,Confidential - synthetic health/care aggregate
FAC-0736,homeless_shelter,homeless_shelter 0736,0814005,20,16,False,0,21.8,52.84161,15.43863,Confidential - synthetic health/care aggregate
FAC-0737,ZOL,ZOL 0737,2612001,62,50,True,8.8,23.1,51.23557,20.31453,Confidential - synthetic health/care aggregate
FAC-0738,DPS,DPS 0738,1020002,55,49,True,9.7,53.6,51.78998,19.7077,Confidential - synthetic health/care aggregate
FAC-0739,DPS,DPS 0739,3209002,119,82,False,0,128.2,53.58091,14.80299,Confidential - synthetic health/care aggregate
FAC-0740,ZOL,ZOL 0740,2201004,90,86,True,5.3,89.5,54.1077,19.77924,Confidential - synthetic health/care aggregate
FAC-0741,hospice,hospice 0741,1416005,12,9,False,0,5.3,52.05361,20.15099,Confidential - synthetic health/care aggregate
FAC-0742,hospital,hospital 0742,1222005,189,165,True,7.0,147.8,50.1296,21.06302,Confidential - synthetic health/care aggregate
FAC-0743,homeless_shelter,homeless_shelter 0743,1211006,103,71,False,0,76.5,50.11291,20.01242,Confidential - synthetic health/care aggregate
FAC-0744,hospital,hospital 0744,0814004,165,128,True,8.9,120.5,52.65445,15.94307,Confidential - synthetic health/care aggregate
FAC-0745,night_shelter,night_shelter 0745,1432001,60,45,True,12.8,41.6,51.957,20.87682,Confidential - synthetic health/care aggregate
FAC-0746,homeless_shelter,homeless_shelter 0746,2216004,59,44,False,0,59.5,53.69912,17.79956,Confidential - synthetic health/care aggregate
FAC-0747,ZOL,ZOL 0747,2806002,99,69,False,0,76.0,53.81023,20.56277,Confidential - synthetic health/care aggregate
FAC-0748,hospital,hospital 0748,1407004,214,141,True,3.5,116.6,52.31786,21.2053,Confidential - synthetic health/care aggregate
FAC-0749,hospice,hospice 0749,0408001,64,54,True,7.3,27.0,52.99982,18.5598,Confidential - synthetic health/care aggregate
FAC-0750,ZOL,ZOL 0750,1605002,101,75,True,9.1,77.4,50.31681,17.56699,Confidential - synthetic health/care aggregate
FAC-0751,ZOL,ZOL 0751,2210001,84,56,False,0,53.6,54.51059,18.44618,Confidential - synthetic health/care aggregate
FAC-0752,hospital,hospital 0752,2814001,157,99,True,1.3,167.5,53.54537,19.15402,Confidential - synthetic health/care aggregate
FAC-0753,hospice,hospice 0753,1221005,47,32,True,11.4,18.1,49.71575,20.07084,Confidential - synthetic health/care aggregate
FAC-0754,hospital,hospital 0754,2203003,220,165,True,6.3,123.5,54.58081,18.37683,Confidential - synthetic health/care aggregate
FAC-0755,night_shelter,night_shelter 0755,2005003,88,69,False,0,48.9,53.1142,23.30504,Confidential - synthetic health/care aggregate
FAC-0756,night_shelter,night_shelter 0756,1017001,51,47,True,4.1,18.7,51.57935,19.71096,Confidential - synthetic health/care aggregate
FAC-0757,night_shelter,night_shelter 0757,0410003,19,15,False,0,15.1,53.36132,18.36333,Confidential - synthetic health/care aggregate
FAC-0758,night_shelter,night_shelter 0758,0223007,12,9,True,4.8,8.9,51.30482,16.94474,Confidential - synthetic health/care aggregate
FAC-0759,hospital,hospital 0759,3217002,178,134,True,4.1,134.9,53.30151,14.47934,Confidential - synthetic health/care aggregate
FAC-0760,DPS,DPS 0760,2017005,56,36,False,0,26.6,52.72118,23.10648,Confidential - synthetic health/care aggregate
FAC-0761,night_shelter,night_shelter 0761,2821005,34,24,True,3.7,26.7,53.94364,19.22287,Confidential - synthetic health/care aggregate
FAC-0762,hospital,hospital 0762,1003007,178,127,True,13.9,83.9,51.79552,19.03094,Confidential - synthetic health/care aggregate
FAC-0763,night_shelter,night_shelter 0763,2411001,91,62,False,0,39.6,51.02068,18.94749,Confidential - synthetic health/care aggregate
FAC-0764,night_shelter,night_shelter 0764,3013005,12,10,False,0,4.3,52.12719,16.06001,Confidential - synthetic health/care aggregate
FAC-0765,DPS,DPS 0765,1017002,95,90,True,13.7,53.4,51.62096,19.7506,Confidential - synthetic health/care aggregate
FAC-0766,hospital,hospital 0766,0603007,145,126,True,5.2,85.7,51.53826,22.94497,Confidential - synthetic health/care aggregate
FAC-0767,hospital,hospital 0767,2432002,184,148,True,8.6,142.8,50.72573,19.35939,Confidential - synthetic health/care aggregate
FAC-0768,night_shelter,night_shelter 0768,3016002,19,17,False,0,11.5,52.59792,17.0914,Confidential - synthetic health/care aggregate
FAC-0769,homeless_shelter,homeless_shelter 0769,2612003,105,86,False,0,70.4,50.87595,20.68643,Confidential - synthetic health/care aggregate
FAC-0770,ZOL,ZOL 0770,2610006,56,49,False,0,49.7,50.93571,21.07222,Confidential - synthetic health/care aggregate
FAC-0771,homeless_shelter,homeless_shelter 0771,2001003,58,46,False,0,65.8,53.06296,22.06374,Confidential - synthetic health/care aggregate
FAC-0772,hospice,hospice 0772,2209002,31,20,True,14.9,26.5,54.4964,18.56491,Confidential - synthetic health/care aggregate
FAC-0773,homeless_shelter,homeless_shelter 0773,2218001,69,52,True,18.0,41.6,54.95527,18.81895,Confidential - synthetic health/care aggregate
FAC-0774,night_shelter,night_shelter 0774,2415003,69,50,False,0,70.4,49.82227,19.25269,Confidential - synthetic health/care aggregate
FAC-0775,ZOL,ZOL 0775,2207002,52,41,False,0,29.5,54.58087,19.87039,Confidential - synthetic health/care aggregate
FAC-0776,hospital,hospital 0776,3221001,157,114,True,17.4,73.2,53.63279,14.77166,Confidential - synthetic health/care aggregate
FAC-0777,DPS,DPS 0777,1003002,91,78,True,3.6,99.6,51.52243,18.64625,Confidential - synthetic health/care aggregate
FAC-0778,DPS,DPS 0778,1414006,57,54,False,0,29.2,52.74239,20.04857,Confidential - synthetic health/care aggregate
FAC-0779,DPS,DPS 0779,1404003,77,62,True,10.6,58.9,52.61925,19.86584,Confidential - synthetic health/care aggregate
FAC-0780,homeless_shelter,homeless_shelter 0780,0213005,116,111,False,0,102.4,50.96983,16.68952,Confidential - synthetic health/care aggregate
FAC-0781,DPS,DPS 0781,2409004,102,73,False,0,78.0,50.94206,18.67859,Confidential - synthetic health/care aggregate
FAC-0782,DPS,DPS 0782,1814006,79,75,False,0,73.0,49.36621,21.54124,Confidential - synthetic health/care aggregate
FAC-0783,hospital,hospital 0783,0618001,236,227,True,11.7,195.9,51.22891,22.01756,Confidential - synthetic health/care aggregate
FAC-0784,DPS,DPS 0784,2417002,143,125,False,0,58.1,49.62141,18.47693,Confidential - synthetic health/care aggregate
FAC-0785,DPS,DPS 0785,0803004,71,53,True,9.7,81.5,51.88062,14.86356,Confidential - synthetic health/care aggregate
FAC-0786,hospice,hospice 0786,1612007,16,12,False,0,16.7,50.93537,18.41571,Confidential - synthetic health/care aggregate
FAC-0787,night_shelter,night_shelter 0787,2604002,50,40,True,17.6,36.8,51.1281,21.67024,Confidential - synthetic health/care aggregate
FAC-0788,DPS,DPS 0788,3018002,83,79,False,0,57.4,52.93693,16.54174,Confidential - synthetic health/care aggregate
FAC-0789,DPS,DPS 0789,2214004,89,65,False,0,38.7,54.22013,18.44677,Confidential - synthetic health/care aggregate
FAC-0790,hospice,hospice 0790,1603007,12,10,False,0,8.8,51.19392,17.81937,Confidential - synthetic health/care aggregate
FAC-0791,ZOL,ZOL 0791,2814006,95,76,False,0,80.4,53.76116,19.2779,Confidential - synthetic health/care aggregate
FAC-0792,DPS,DPS 0792,2812004,88,80,True,13.0,81.0,53.4201,19.28626,Confidential - synthetic health/care aggregate
FAC-0793,DPS,DPS 0793,3006006,73,55,False,0,78.7,53.13899,16.61012,Confidential - synthetic health/care aggregate
FAC-0794,hospice,hospice 0794,0614006,64,42,False,0,62.2,51.40581,22.74968,Confidential - synthetic health/care aggregate
FAC-0795,hospital,hospital 0795,0406006,166,123,True,14.1,67.9,52.52827,17.67071,Confidential - synthetic health/care aggregate
FAC-0796,DPS,DPS 0796,0418003,109,105,True,7.1,118.6,52.40177,17.45733,Confidential - synthetic health/care aggregate
FAC-0797,hospital,hospital 0797,1002007,145,107,False,0,157.0,52.00446,20.39358,Confidential - synthetic health/care aggregate
FAC-0798,DPS,DPS 0798,2613002,92,64,True,16.7,99.5,51.47351,20.37527,Confidential - synthetic health/care aggregate
FAC-0799,ZOL,ZOL 0799,2431001,54,41,True,13.1,57.6,50.07777,18.76224,Confidential - synthetic health/care aggregate
FAC-0800,DPS,DPS 0800,0615001,93,85,True,13.7,102.4,50.67071,22.02162,Confidential - synthetic health/care aggregate
FAC-0801,hospital,hospital 0801,2217006,202,134,True,15.2,86.9,53.7485,17.7908,Confidential - synthetic health/care aggregate
FAC-0802,DPS,DPS 0802,1207006,69,67,False,0,53.9,49.21212,19.05933,Confidential - synthetic health/care aggregate
FAC-0803,DPS,DPS 0803,0403005,101,65,True,6.0,84.8,53.31928,18.9967,Confidential - synthetic health/care aggregate
FAC-0804,hospital,hospital 0804,1214003,196,175,True,10.1,112.3,50.45184,19.89145,Confidential - synthetic health/care aggregate
FAC-0805,hospice,hospice 0805,2423003,28,27,True,16.6,23.6,50.38129,19.152,Confidential - synthetic health/care aggregate
FAC-0806,night_shelter,night_shelter 0806,1020005,61,42,False,0,67.7,51.64527,19.593,Confidential - synthetic health/care aggregate
FAC-0807,homeless_shelter,homeless_shelter 0807,2605002,37,23,False,0,20.9,50.67604,20.15932,Confidential - synthetic health/care aggregate
FAC-0808,hospice,hospice 0808,1206004,43,27,False,0,34.3,49.66261,19.74464,Confidential - synthetic health/care aggregate
FAC-0809,homeless_shelter,homeless_shelter 0809,1003006,82,74,False,0,50.0,51.69483,18.58015,Confidential - synthetic health/care aggregate
FAC-0810,hospital,hospital 0810,1015002,192,134,True,15.1,181.4,52.33585,18.93477,Confidential - synthetic health/care aggregate
FAC-0811,hospital,hospital 0811,2817004,149,131,False,0,120.2,54.16202,20.65107,Confidential - synthetic health/care aggregate
FAC-0812,ZOL,ZOL 0812,1433003,12,8,True,1.8,5.1,52.5429,21.40952,Confidential - synthetic health/care aggregate
FAC-0813,hospital,hospital 0813,3003001,138,114,True,9.9,121.0,52.94196,16.41841,Confidential - synthetic health/care aggregate
FAC-0814,hospice,hospice 0814,1819002,19,12,False,0,17.2,49.75719,22.83088,Confidential - synthetic health/care aggregate
FAC-0815,DPS,DPS 0815,3034003,52,38,False,0,59.3,52.32047,16.11884,Confidential - synthetic health/care aggregate
FAC-0816,night_shelter,night_shelter 0816,0226001,66,47,False,0,54.6,51.31781,17.13972,Confidential - synthetic health/care aggregate
FAC-0817,DPS,DPS 0817,3012005,41,35,True,1.1,30.6,52.60027,16.70533,Confidential - synthetic health/care aggregate
FAC-0818,hospice,hospice 0818,1601005,12,10,True,3.9,7.2,50.2983,18.20131,Confidential - synthetic health/care aggregate
FAC-0819,night_shelter,night_shelter 0819,3003004,58,44,False,0,36.5,52.98938,16.13186,Confidential - synthetic health/care aggregate
FAC-0820,homeless_shelter,homeless_shelter 0820,1402003,90,81,False,0,47.4,51.83812,20.27838,Confidential - synthetic health/care aggregate
FAC-0821,ZOL,ZOL 0821,1017001,101,96,False,0,101.2,51.60965,19.68282,Confidential - synthetic health/care aggregate
FAC-0822,hospice,hospice 0822,0220002,48,44,True,2.1,31.7,50.5888,17.11138,Confidential - synthetic health/care aggregate
FAC-0823,DPS,DPS 0823,2818006,130,116,True,1.1,90.4,53.15979,20.94027,Confidential - synthetic health/care aggregate
FAC-0824,night_shelter,night_shelter 0824,0421006,45,31,False,0,22.0,52.91769,19.30638,Confidential - synthetic health/care aggregate
FAC-0825,hospital,hospital 0825,0620007,159,149,True,4.3,118.6,50.82973,22.52179,Confidential - synthetic health/care aggregate
FAC-0826,DPS,DPS 0826,1411006,103,70,False,0,72.1,52.07265,21.22091,Confidential - synthetic health/care aggregate
FAC-0827,ZOL,ZOL 0827,1813005,72,55,False,0,33.9,49.78768,22.39806,Confidential - synthetic health/care aggregate
FAC-0828,hospice,hospice 0828,3018002,41,29,True,8.8,40.3,52.91379,16.5324,Confidential - synthetic health/care aggregate
FAC-0829,DPS,DPS 0829,1428006,102,96,True,4.9,68.9,51.69094,20.807,Confidential - synthetic health/care aggregate
FAC-0830,ZOL,ZOL 0830,1201001,55,46,False,0,31.9,49.62799,19.49453,Confidential - synthetic health/care aggregate
FAC-0831,homeless_shelter,homeless_shelter 0831,2412006,91,84,False,0,40.3,50.40899,19.77051,Confidential - synthetic health/care aggregate
FAC-0832,hospice,hospice 0832,2601004,12,8,False,0,9.2,50.81973,20.51442,Confidential - synthetic health/care aggregate
FAC-0833,hospice,hospice 0833,1438006,32,26,False,0,34.7,51.68245,21.48719,Confidential - synthetic health/care aggregate
FAC-0834,hospital,hospital 0834,2014006,163,144,True,16.4,86.4,53.19352,22.95956,Confidential - synthetic health/care aggregate
FAC-0835,night_shelter,night_shelter 0835,0613005,73,66,False,0,30.0,51.17733,21.71231,Confidential - synthetic health/care aggregate
FAC-0836,night_shelter,night_shelter 0836,2015006,39,36,False,0,21.4,53.41016,22.82416,Confidential - synthetic health/care aggregate
FAC-0837,ZOL,ZOL 0837,0202005,54,46,False,0,40.0,51.39326,17.21742,Confidential - synthetic health/care aggregate
FAC-0838,ZOL,ZOL 0838,1008001,20,18,False,0,16.1,51.92144,19.21402,Confidential - synthetic health/care aggregate
FAC-0839,DPS,DPS 0839,2430003,123,94,False,0,65.1,50.63743,19.65395,Confidential - synthetic health/care aggregate
FAC-0840,night_shelter,night_shelter 0840,0610007,14,8,False,0,11.7,51.41479,22.7614,Confidential - synthetic health/care aggregate
FAC-0841,ZOL,ZOL 0841,2431006,73,46,False,0,58.8,50.17989,18.56071,Confidential - synthetic health/care aggregate
FAC-0842,ZOL,ZOL 0842,1439006,30,23,True,15.7,10.8,52.22796,21.4775,Confidential - synthetic health/care aggregate
FAC-0843,homeless_shelter,homeless_shelter 0843,2431003,73,47,False,0,32.7,50.13732,18.69997,Confidential - synthetic health/care aggregate
FAC-0844,night_shelter,night_shelter 0844,0403002,58,41,False,0,29.1,53.56463,18.78144,Confidential - synthetic health/care aggregate
FAC-0845,ZOL,ZOL 0845,2007004,91,65,False,0,66.4,53.24216,22.4677,Confidential - synthetic health/care aggregate
FAC-0846,homeless_shelter,homeless_shelter 0846,2015006,71,44,False,0,75.4,53.37516,22.7844,Confidential - synthetic health/care aggregate
FAC-0847,night_shelter,night_shelter 0847,1409006,86,80,False,0,96.0,51.93851,20.96937,Confidential - synthetic health/care aggregate
FAC-0848,DPS,DPS 0848,3208002,110,96,True,13.8,118.3,53.61643,14.59377,Confidential - synthetic health/care aggregate
FAC-0849,hospital,hospital 0849,1402006,188,138,True,15.0,199.9,52.15279,20.42599,Confidential - synthetic health/care aggregate
FAC-0850,hospital,hospital 0850,0214002,147,127,False,0,55.9,51.18148,17.02103,Confidential - synthetic health/care aggregate
FAC-0851,DPS,DPS 0851,0620005,82,52,True,1.2,43.0,50.87047,22.37805,Confidential - synthetic health/care aggregate
FAC-0852,DPS,DPS 0852,1221003,109,94,False,0,99.5,49.74204,20.25446,Confidential - synthetic health/care aggregate
FAC-0853,night_shelter,night_shelter 0853,0206001,45,33,False,0,25.3,51.37728,17.66639,Confidential - synthetic health/care aggregate
FAC-0854,hospital,hospital 0854,1203001,180,120,True,5.0,68.3,49.77754,19.58409,Confidential - synthetic health/care aggregate
FAC-0855,hospital,hospital 0855,2809006,159,123,True,12.4,161.5,54.01703,19.91365,Confidential - synthetic health/care aggregate
FAC-0856,DPS,DPS 0856,0618004,98,73,False,0,48.1,51.29313,21.91504,Confidential - synthetic health/care aggregate
FAC-0857,night_shelter,night_shelter 0857,2216003,62,57,False,0,48.7,53.38835,18.35943,Confidential - synthetic health/care aggregate
FAC-0858,night_shelter,night_shelter 0858,2012005,15,12,True,17.0,15.3,53.034,23.14971,Confidential - synthetic health/care aggregate
FAC-0859,homeless_shelter,homeless_shelter 0859,0813002,65,50,False,0,37.7,52.18505,15.71477,Confidential - synthetic health/care aggregate
FAC-0860,homeless_shelter,homeless_shelter 0860,2403003,55,52,False,0,52.1,49.46286,19.08688,Confidential - synthetic health/care aggregate
FAC-0861,DPS,DPS 0861,1210005,106,71,False,0,89.4,51.29517,19.43264,Confidential - synthetic health/care aggregate
FAC-0862,hospital,hospital 0862,0418006,167,153,True,11.0,104.7,52.46252,17.71655,Confidential - synthetic health/care aggregate
FAC-0863,hospital,hospital 0863,1402006,152,110,True,2.2,96.9,52.15289,20.44176,Confidential - synthetic health/care aggregate
FAC-0864,homeless_shelter,homeless_shelter 0864,1821004,16,14,False,0,8.7,49.76043,21.14354,Confidential - synthetic health/care aggregate
FAC-0865,hospital,hospital 0865,0610002,171,123,True,6.2,85.7,51.77749,22.75804,Confidential - synthetic health/care aggregate
FAC-0866,hospital,hospital 0866,2805006,162,140,True,2.1,122.6,53.35609,20.17349,Confidential - synthetic health/care aggregate
FAC-0867,hospital,hospital 0867,1016007,192,132,True,12.0,107.2,52.06474,19.07091,Confidential - synthetic health/care aggregate
FAC-0868,ZOL,ZOL 0868,1014001,107,99,False,0,54.4,51.65993,19.20677,Confidential - synthetic health/care aggregate
