gmina_code,powiat_code,voivodeship_code,gmina_name,population,iwl_score,vulnerable_population_est,rescue_travel_time_min,event_time,customers_without_power,outage_start,hours_without_power,coverage_pct,feels_like_c,temp_component,outage_component,telecom_component,rescue_component,izz_score,life_threat_level,vulnerable_without_power
1812003,1812,18,gmina podkarpackie-północny-12-03,17861,47.59,2608,29.8,,0.0,,0.0,0.8300000000000001,-18.4,0.22666666666666657,0.0,0.16999999999999993,0.3973333333333333,25.68,monitoring,0
1222006,1222,12,gmina małopolskie-centralny-22-06,1800,56.28,266,24.6,,0.0,,0.0,0.705,-12.1,0.0,0.0,0.29500000000000004,0.328,25.68,monitoring,0
3204005,3204,32,gmina zachodniopomorskie-centralny-04-05,7322,53.44,1025,33.2,,0.0,,0.0,0.705,-15.4,0.02666666666666669,0.0,0.29500000000000004,0.4426666666666667,25.66,monitoring,0
1813001,1813,18,gmina podkarpackie-południowy-13-01,7757,56.14,1298,28.9,,0.0,,0.0,0.734,-13.9,0.0,0.0,0.266,0.3853333333333333,25.65,monitoring,0
0423001,0423,4,gmina kujawsko-pomorskie-miejski-23-01,14873,51.93,2294,10.9,,0.0,,0.0,0.8250000000000001,-18.0,0.2,0.0,0.17499999999999993,0.14533333333333334,25.64,monitoring,0
3031001,3031,30,gmina wielkopolskie-południowy-31-01,14149,54.9,2144,25.4,,0.0,,0.0,0.8310000000000001,-16.3,0.08666666666666671,0.0,0.16899999999999993,0.33866666666666667,25.64,monitoring,0
2435004,2435,24,gmina śląskie-miejski-35-04,12431,54.31,1995,33.0,,0.0,,0.0,0.755,-15.5,0.03333333333333333,0.0,0.245,0.44,25.64,monitoring,0
1004004,1004,10,gmina łódzkie-centralny-04-04,5903,55.26,945,20.1,,0.0,,0.0,0.808,-16.3,0.08666666666666671,0.0,0.19199999999999995,0.268,25.63,monitoring,0
1012003,1012,10,gmina łódzkie-północny-12-03,66850,49.94,7980,19.6,,0.0,,0.0,0.793,-17.9,0.19333333333333325,0.0,0.20699999999999996,0.26133333333333336,25.63,monitoring,0
2214005,2214,22,gmina pomorskie-wschodni-14-05,15817,56.66,2912,26.1,,0.0,,0.0,0.795,-15.4,0.02666666666666669,0.0,0.20499999999999996,0.34800000000000003,25.6,monitoring,0
1825005,1825,18,gmina podkarpackie-południowy-25-05,5949,52.16,943,27.5,,0.0,,0.0,0.75,-16.4,0.09333333333333324,0.0,0.25,0.36666666666666664,25.58,monitoring,0
1609001,1609,16,gmina opolskie-zachodni-09-01,8734,49.0,1283,31.6,,0.0,,0.0,0.782,-17.4,0.1599999999999999,0.0,0.21799999999999997,0.42133333333333334,25.57,monitoring,0
2609001,2609,26,gmina świętokrzyskie-zachodni-09-01,5124,50.42,878,26.8,,0.0,,0.0,0.781,-17.2,0.1466666666666666,0.0,0.21899999999999997,0.35733333333333334,25.56,monitoring,0
0218005,0218,2,gmina dolnośląskie-północny-18-05,14760,50.88,2021,36.3,,0.0,,0.0,0.779,-16.5,0.1,0.0,0.22099999999999997,0.484,25.54,monitoring,0
3035005,3035,30,gmina wielkopolskie-miejski-35-05,5173,55.93,750,26.5,,0.0,,0.0,0.775,-15.4,0.02666666666666669,0.0,0.22499999999999998,0.35333333333333333,25.53,monitoring,0
0402003,0402,4,gmina kujawsko-pomorskie-wschodni-02-03,9657,56.24,1512,27.8,,0.0,,0.0,0.745,-14.8,0.0,0.0,0.255,0.3706666666666667,25.52,monitoring,0
2423001,2423,24,gmina śląskie-miejski-23-01,5885,52.52,882,21.2,,0.0,,0.0,0.8200000000000001,-17.1,0.1400000000000001,0.0,0.17999999999999994,0.2826666666666667,25.51,monitoring,0
2434001,2434,24,gmina śląskie-centralny-34-01,14332,54.63,2419,26.6,,0.0,,0.0,0.749,-15.6,0.03999999999999997,0.0,0.251,0.3546666666666667,25.51,monitoring,0
0808001,0808,8,gmina lubuskie-wschodni-08-01,11691,57.07,2269,30.8,,0.0,,0.0,0.804,-14.1,0.0,0.0,0.19599999999999995,0.4106666666666667,25.5,monitoring,0
0226004,0226,2,gmina dolnośląskie-wschodni-26-04,8672,55.57,1480,22.8,,0.0,,0.0,0.869,-16.4,0.09333333333333324,0.0,0.131,0.304,25.5,monitoring,0
3211004,3211,32,gmina zachodniopomorskie-miejski-11-04,3464,52.92,627,27.9,,0.0,,0.0,0.8130000000000001,-16.5,0.1,0.0,0.18699999999999994,0.372,25.45,monitoring,0
0211006,0211,2,gmina dolnośląskie-miejski-11-06,7366,56.28,1006,27.5,,0.0,,0.0,0.753,-13.4,0.0,0.0,0.247,0.36666666666666664,25.44,monitoring,0
1816004,1816,18,gmina podkarpackie-centralny-16-04,2756,57.52,352,20.3,,0.0,,0.0,0.753,-14.8,0.0,0.0,0.247,0.27066666666666667,25.43,monitoring,0
0411002,0411,4,gmina kujawsko-pomorskie-miejski-11-02,2956,52.72,458,29.0,,0.0,,0.0,0.762,-16.1,0.07333333333333343,0.0,0.238,0.38666666666666666,25.43,monitoring,0
0221006,0221,2,gmina dolnośląskie-zachodni-21-06,43506,58.77,6317,21.7,,0.0,,0.0,0.8190000000000001,-12.3,0.0,0.0,0.18099999999999994,0.28933333333333333,25.41,monitoring,0
1806007,1806,18,gmina podkarpackie-północny-06-07,6000,48.79,650,17.2,,0.0,,0.0,0.791,-18.2,0.2133333333333333,0.0,0.20899999999999996,0.22933333333333333,25.41,monitoring,0
1013001,1013,10,gmina łódzkie-południowy-13-01,4563,57.11,828,15.9,,0.0,,0.0,0.777,-15.5,0.03333333333333333,0.0,0.22299999999999998,0.212,25.37,monitoring,0
2209001,2209,22,gmina pomorskie-zachodni-09-01,8969,52.04,1500,27.8,,0.0,,0.0,0.72,-16.0,0.06666666666666667,0.0,0.28,0.3706666666666667,25.35,monitoring,0
3032003,3032,30,gmina wielkopolskie-wschodni-32-03,29566,50.78,5104,18.2,,0.0,,0.0,0.836,-17.8,0.1866666666666667,0.0,0.16400000000000003,0.24266666666666667,25.35,monitoring,0
3206001,3206,32,gmina zachodniopomorskie-północny-06-01,7147,54.23,1022,22.0,,0.0,,0.0,0.744,-15.8,0.05333333333333338,0.0,0.256,0.29333333333333333,25.34,monitoring,0
0219001,0219,2,gmina dolnośląskie-południowy-19-01,44063,51.41,3876,18.5,,0.0,,0.0,0.799,-17.3,0.15333333333333338,0.0,0.20099999999999996,0.24666666666666667,25.34,monitoring,0
0422002,0422,4,gmina kujawsko-pomorskie-centralny-22-02,20122,49.76,2811,10.6,,0.0,,0.0,0.766,-18.0,0.2,0.0,0.23399999999999999,0.14133333333333334,25.32,monitoring,0
1023006,1023,10,gmina łódzkie-miejski-23-06,8166,55.78,1218,29.2,,0.0,,0.0,0.8250000000000001,-15.5,0.03333333333333333,0.0,0.17499999999999993,0.3893333333333333,25.32,monitoring,0
3002004,3002,30,gmina wielkopolskie-wschodni-02-04,1833,55.67,310,20.4,,0.0,,0.0,0.783,-15.7,0.04666666666666662,0.0,0.21699999999999997,0.27199999999999996,25.31,monitoring,0
1215004,1215,12,gmina małopolskie-zachodni-15-04,6443,45.29,927,29.0,,0.0,,0.0,0.8220000000000001,-18.8,0.25333333333333335,0.0,0.17799999999999994,0.38666666666666666,25.31,monitoring,0
0222006,0222,2,gmina dolnośląskie-centralny-22-06,4028,53.35,597,24.2,,0.0,,0.0,0.728,-15.8,0.05333333333333338,0.0,0.272,0.32266666666666666,25.29,monitoring,0
1008003,1008,10,gmina łódzkie-wschodni-08-03,15822,55.67,2403,29.8,,0.0,,0.0,0.762,-13.5,0.0,0.0,0.238,0.3973333333333333,25.28,monitoring,0
3014006,3014,30,gmina wielkopolskie-wschodni-14-06,27070,54.87,5059,20.0,,0.0,,0.0,0.752,-15.7,0.04666666666666662,0.0,0.248,0.26666666666666666,25.26,monitoring,0
0422005,0422,4,gmina kujawsko-pomorskie-centralny-22-05,4893,46.13,741,27.0,,0.0,,0.0,0.743,-18.0,0.2,0.0,0.257,0.36,25.24,monitoring,0
0201003,0201,2,gmina dolnośląskie-południowy-01-03,3664,51.22,509,16.3,,0.0,,0.0,0.812,-17.5,0.16666666666666666,0.0,0.18799999999999994,0.21733333333333335,25.24,monitoring,0
1821001,1821,18,gmina podkarpackie-zachodni-21-01,8959,52.41,1473,27.1,,0.0,,0.0,0.862,-16.9,0.12666666666666657,0.0,0.138,0.36133333333333334,25.24,monitoring,0
1802002,1802,18,gmina podkarpackie-wschodni-02-02,8870,50.83,898,29.2,,0.0,,0.0,0.786,-16.7,0.11333333333333329,0.0,0.21399999999999997,0.3893333333333333,25.23,monitoring,0
2607004,2607,26,gmina świętokrzyskie-południowy-07-04,7810,49.2,1095,32.9,,0.0,,0.0,0.744,-16.7,0.11333333333333329,0.0,0.256,0.43866666666666665,25.23,monitoring,0
3025006,3025,30,gmina wielkopolskie-południowy-25-06,2253,53.12,299,29.1,,0.0,,0.0,0.8290000000000001,-16.3,0.08666666666666671,0.0,0.17099999999999993,0.388,25.22,monitoring,0
3221004,3221,32,gmina zachodniopomorskie-zachodni-21-04,61736,59.03,8151,25.9,,0.0,,0.0,0.882,-13.4,0.0,0.0,0.118,0.3453333333333333,25.22,monitoring,0
0215007,0215,2,gmina dolnośląskie-zachodni-15-07,5052,51.53,865,22.9,,0.0,,0.0,0.785,-16.8,0.12000000000000005,0.0,0.21499999999999997,0.3053333333333333,25.2,monitoring,0
3030004,3030,30,gmina wielkopolskie-północny-30-04,63026,54.8,7160,28.6,,0.0,,0.0,0.899,-16.3,0.08666666666666671,0.0,0.10099999999999998,0.38133333333333336,25.2,monitoring,0
1213004,1213,12,gmina małopolskie-południowy-13-04,29638,54.84,4366,13.3,,0.0,,0.0,0.8140000000000001,-16.5,0.1,0.0,0.18599999999999994,0.17733333333333334,25.2,monitoring,0
0813004,0813,8,gmina lubuskie-południowy-13-04,9092,49.5,893,26.3,,0.0,,0.0,0.711,-16.7,0.11333333333333329,0.0,0.28900000000000003,0.3506666666666667,25.2,monitoring,0
0228004,0228,2,gmina dolnośląskie-centralny-28-04,17035,49.06,2047,15.6,,0.0,,0.0,0.775,-17.9,0.19333333333333325,0.0,0.22499999999999998,0.208,25.19,monitoring,0
3016006,3016,30,gmina wielkopolskie-centralny-16-06,8792,49.63,1212,26.6,,0.0,,0.0,0.867,-17.8,0.1866666666666667,0.0,0.133,0.3546666666666667,25.19,monitoring,0
2411003,2411,24,gmina śląskie-miejski-11-03,56321,56.25,8343,8.3,,0.0,,0.0,0.771,-16.0,0.06666666666666667,0.0,0.22899999999999998,0.11066666666666668,25.19,monitoring,0
1824001,1824,18,gmina podkarpackie-północny-24-01,10533,54.63,1766,12.2,,0.0,,0.0,0.733,-16.0,0.06666666666666667,0.0,0.267,0.16266666666666665,25.18,monitoring,0
3221001,3221,32,gmina zachodniopomorskie-zachodni-21-01,15946,56.12,2666,39.1,,0.0,,0.0,0.864,-13.4,0.0,0.0,0.136,0.5213333333333333,25.16,monitoring,0
0208002,0208,2,gmina dolnośląskie-wschodni-08-02,22080,50.55,2438,24.8,,0.0,,0.0,0.885,-17.7,0.17999999999999997,0.0,0.11499999999999999,0.33066666666666666,25.14,monitoring,0
0213002,0213,2,gmina dolnośląskie-południowy-13-02,16328,57.52,2310,24.6,,0.0,,0.0,0.8200000000000001,-14.2,0.0,0.0,0.17999999999999994,0.328,25.12,monitoring,0
2405006,2405,24,gmina śląskie-miejski-05-06,8573,55.32,1420,30.8,,0.0,,0.0,0.774,-14.9,0.0,0.0,0.22599999999999998,0.4106666666666667,25.11,monitoring,0
2432006,2432,24,gmina śląskie-wschodni-32-06,32139,48.35,4411,17.9,,0.0,,0.0,0.877,-18.7,0.24666666666666662,0.0,0.123,0.23866666666666664,25.11,monitoring,0
1804005,1804,18,gmina podkarpackie-centralny-04-05,8288,53.51,1045,28.1,,0.0,,0.0,0.799,-15.9,0.060000000000000026,0.0,0.20099999999999996,0.3746666666666667,25.1,monitoring,0
0412003,0412,4,gmina kujawsko-pomorskie-północny-12-03,11115,55.29,1725,25.7,,0.0,,0.0,0.791,-15.4,0.02666666666666669,0.0,0.20899999999999996,0.3426666666666667,25.08,monitoring,0
1818005,1818,18,gmina podkarpackie-północny-18-05,14328,54.88,1903,22.5,,0.0,,0.0,0.6990000000000001,-14.5,0.0,0.0,0.30099999999999993,0.3,25.06,monitoring,0
3010005,3010,30,gmina wielkopolskie-centralny-10-05,1800,46.55,297,25.2,,0.0,,0.0,0.8220000000000001,-18.4,0.22666666666666657,0.0,0.17799999999999994,0.33599999999999997,25.05,monitoring,0
3204004,3204,32,gmina zachodniopomorskie-centralny-04-04,4928,56.15,766,26.1,,0.0,,0.0,0.834,-15.4,0.02666666666666669,0.0,0.16600000000000004,0.34800000000000003,25.05,monitoring,0
0413003,0413,4,gmina kujawsko-pomorskie-południowy-13-03,4929,52.19,703,35.3,,0.0,,0.0,0.868,-16.4,0.09333333333333324,0.0,0.132,0.4706666666666666,25.05,monitoring,0
0228003,0228,2,gmina dolnośląskie-centralny-28-03,7008,48.41,1096,23.2,,0.0,,0.0,0.8200000000000001,-17.9,0.19333333333333325,0.0,0.17999999999999994,0.30933333333333335,25.04,monitoring,0
3029006,3029,30,gmina wielkopolskie-miejski-29-06,2150,58.12,385,14.3,,0.0,,0.0,0.847,-15.5,0.03333333333333333,0.0,0.15300000000000002,0.19066666666666668,25.02,monitoring,0
1809003,1809,18,gmina podkarpackie-zachodni-09-03,6991,53.05,1052,16.3,,0.0,,0.0,0.742,-16.2,0.07999999999999995,0.0,0.258,0.21733333333333335,25.01,monitoring,0
1611005,1611,16,gmina opolskie-miejski-11-05,100968,60.41,16740,5.0,,0.0,,0.0,0.809,-14.6,0.0,0.0,0.19099999999999995,0.06666666666666667,25.01,monitoring,0
0223002,0223,2,gmina dolnośląskie-miejski-23-02,9706,55.2,1636,9.7,,0.0,,0.0,0.746,-15.9,0.060000000000000026,0.0,0.254,0.12933333333333333,24.99,monitoring,0
3220001,3220,32,gmina zachodniopomorskie-wschodni-20-01,17875,57.21,3291,19.8,,0.0,,0.0,0.792,-14.4,0.0,0.0,0.20799999999999996,0.264,24.93,monitoring,0
0813001,0813,8,gmina lubuskie-południowy-13-01,42599,53.2,6738,22.8,,0.0,,0.0,0.872,-16.7,0.11333333333333329,0.0,0.128,0.304,24.93,monitoring,0
3019002,3019,30,gmina wielkopolskie-południowy-19-02,7654,51.51,899,30.8,,0.0,,0.0,0.808,-16.3,0.08666666666666671,0.0,0.19199999999999995,0.4106666666666667,24.92,monitoring,0
3021004,3021,30,gmina wielkopolskie-zachodni-21-04,11194,53.33,1710,34.7,,0.0,,0.0,0.757,-15.1,0.006666666666666643,0.0,0.243,0.4626666666666667,24.89,monitoring,0
1604002,1604,16,gmina opolskie-centralny-04-02,9186,48.93,1139,31.2,,0.0,,0.0,0.722,-16.4,0.09333333333333324,0.0,0.278,0.416,24.86,monitoring,0
3015005,3015,30,gmina wielkopolskie-zachodni-15-05,8087,53.95,1189,23.2,,0.0,,0.0,0.782,-15.7,0.04666666666666662,0.0,0.21799999999999997,0.30933333333333335,24.85,monitoring,0
0228002,0228,2,gmina dolnośląskie-centralny-28-02,6664,46.66,862,29.9,,0.0,,0.0,0.8180000000000001,-17.9,0.19333333333333325,0.0,0.18199999999999994,0.39866666666666667,24.84,monitoring,0
3203003,3203,32,gmina zachodniopomorskie-zachodni-03-03,6058,52.45,745,26.2,,0.0,,0.0,0.73,-15.6,0.03999999999999997,0.0,0.27,0.34933333333333333,24.83,monitoring,0
2205005,2205,22,gmina pomorskie-miejski-05-05,12130,58.11,1969,14.8,,0.0,,0.0,0.8310000000000001,-15.2,0.013333333333333286,0.0,0.16899999999999993,0.19733333333333333,24.83,monitoring,0
1014006,1014,10,gmina łódzkie-wschodni-14-06,27545,56.82,4188,27.7,,0.0,,0.0,0.848,-14.1,0.0,0.0,0.15200000000000002,0.36933333333333335,24.81,monitoring,0
1006002,1006,10,gmina łódzkie-północny-06-02,8622,56.65,1468,22.3,,0.0,,0.0,0.801,-14.0,0.0,0.0,0.19899999999999995,0.29733333333333334,24.8,monitoring,0
0230003,0230,2,gmina dolnośląskie-północny-30-03,2053,50.41,265,24.9,,0.0,,0.0,0.801,-16.8,0.12000000000000005,0.0,0.19899999999999995,0.33199999999999996,24.77,monitoring,0
2214002,2214,22,gmina pomorskie-wschodni-14-02,9210,53.82,1359,23.9,,0.0,,0.0,0.75,-15.4,0.02666666666666669,0.0,0.25,0.31866666666666665,24.77,monitoring,0
2415004,2415,24,gmina śląskie-zachodni-15-04,52886,52.69,6621,15.1,,0.0,,0.0,0.865,-17.1,0.1400000000000001,0.0,0.135,0.20133333333333334,24.76,monitoring,0
0214005,0214,2,gmina dolnośląskie-wschodni-14-05,23521,52.78,2729,34.7,,0.0,,0.0,0.8300000000000001,-15.7,0.04666666666666662,0.0,0.16999999999999993,0.4626666666666667,24.74,monitoring,0
0208004,0208,2,gmina dolnośląskie-wschodni-08-04,14372,47.3,1675,26.5,,0.0,,0.0,0.805,-17.7,0.17999999999999997,0.0,0.19499999999999995,0.35333333333333333,24.74,monitoring,0
2215004,2215,22,gmina pomorskie-zachodni-15-04,20153,54.52,2693,30.7,,0.0,,0.0,0.78,-13.2,0.0,0.0,0.21999999999999997,0.4093333333333333,24.74,monitoring,0
1212007,1212,12,gmina małopolskie-północny-12-07,3053,54.46,498,31.9,,0.0,,0.0,0.79,-12.4,0.0,0.0,0.20999999999999996,0.42533333333333334,24.71,monitoring,0
2406005,2406,24,gmina śląskie-północny-06-05,6639,54.78,1192,24.1,,0.0,,0.0,0.879,-16.0,0.06666666666666667,0.0,0.121,0.32133333333333336,24.71,monitoring,0
3022003,3022,30,gmina wielkopolskie-centralny-22-03,8885,48.39,1134,19.8,,0.0,,0.0,0.738,-17.2,0.1466666666666666,0.0,0.262,0.264,24.71,monitoring,0
2419003,2419,24,gmina śląskie-południowy-19-03,48333,50.64,5798,19.5,,0.0,,0.0,0.8180000000000001,-17.1,0.1400000000000001,0.0,0.18199999999999994,0.26,24.7,monitoring,0
1608007,1608,16,gmina opolskie-wschodni-08-07,26442,50.96,4065,35.7,,0.0,,0.0,0.792,-15.9,0.060000000000000026,0.0,0.20799999999999996,0.47600000000000003,24.7,monitoring,0
0226002,0226,2,gmina dolnośląskie-wschodni-26-02,15845,51.8,2266,25.7,,0.0,,0.0,0.8210000000000001,-16.4,0.09333333333333324,0.0,0.17899999999999994,0.3426666666666667,24.69,monitoring,0
1006007,1006,10,gmina łódzkie-północny-06-07,4515,52.68,622,30.9,,0.0,,0.0,0.71,-14.0,0.0,0.0,0.29000000000000004,0.412,24.69,monitoring,0
1606007,1606,16,gmina opolskie-północny-06-07,12636,50.76,1994,24.3,,0.0,,0.0,0.808,-16.7,0.11333333333333329,0.0,0.19199999999999995,0.324,24.68,monitoring,0
1203003,1203,12,gmina małopolskie-zachodni-03-03,4674,49.25,645,26.5,,0.0,,0.0,0.8280000000000001,-17.2,0.1466666666666666,0.0,0.17199999999999993,0.35333333333333333,24.67,monitoring,0
0213001,0213,2,gmina dolnośląskie-południowy-13-01,21570,59.13,4383,14.7,,0.0,,0.0,0.865,-14.2,0.0,0.0,0.135,0.19599999999999998,24.66,monitoring,0
3007003,3007,30,gmina wielkopolskie-południowy-07-03,4986,47.19,692,29.6,,0.0,,0.0,0.768,-17.2,0.1466666666666666,0.0,0.23199999999999998,0.39466666666666667,24.63,monitoring,0
2219006,2219,22,gmina pomorskie-południowy-19-06,10473,48.82,1574,28.4,,0.0,,0.0,0.856,-17.4,0.1599999999999999,0.0,0.14400000000000002,0.37866666666666665,24.62,monitoring,0
1213006,1213,12,gmina małopolskie-południowy-13-06,7960,53.51,1238,23.3,,0.0,,0.0,0.896,-16.5,0.1,0.0,0.10399999999999998,0.3106666666666667,24.62,monitoring,0
1820001,1820,18,gmina podkarpackie-wschodni-20-01,6118,47.88,869,29.8,,0.0,,0.0,0.788,-17.1,0.1400000000000001,0.0,0.21199999999999997,0.3973333333333333,24.61,monitoring,0
0222003,0222,2,gmina dolnośląskie-centralny-22-03,26530,58.1,4004,6.9,,0.0,,0.0,0.876,-15.8,0.05333333333333338,0.0,0.124,0.092,24.61,monitoring,0
0212003,0212,2,gmina dolnośląskie-północny-12-03,18357,53.98,3308,29.8,,0.0,,0.0,0.86,-15.7,0.04666666666666662,0.0,0.14,0.3973333333333333,24.6,monitoring,0
3022006,3022,30,gmina wielkopolskie-centralny-22-06,3259,47.62,475,32.9,,0.0,,0.0,0.8140000000000001,-17.2,0.1466666666666666,0.0,0.18599999999999994,0.43866666666666665,24.6,monitoring,0
2209002,2209,22,gmina pomorskie-zachodni-09-02,7881,52.56,1277,30.6,,0.0,,0.0,0.846,-16.0,0.06666666666666667,0.0,0.15400000000000003,0.40800000000000003,24.6,monitoring,0
0807005,0807,8,gmina lubuskie-południowy-07-05,4622,51.36,619,26.6,,0.0,,0.0,0.846,-16.6,0.10666666666666676,0.0,0.15400000000000003,0.3546666666666667,24.6,monitoring,0
1822001,1822,18,gmina podkarpackie-centralny-22-01,7403,47.09,945,13.3,,0.0,,0.0,0.798,-18.3,0.22000000000000006,0.0,0.20199999999999996,0.17733333333333334,24.56,monitoring,0
2430006,2430,24,gmina śląskie-północny-30-06,16146,53.21,2188,31.0,,0.0,,0.0,0.869,-15.9,0.060000000000000026,0.0,0.131,0.41333333333333333,24.55,monitoring,0
2208002,2208,22,gmina pomorskie-wschodni-08-02,4502,55.41,736,27.1,,0.0,,0.0,0.908,-15.7,0.04666666666666662,0.0,0.09199999999999997,0.36133333333333334,24.53,monitoring,0
1222003,1222,12,gmina małopolskie-centralny-22-03,24446,52.79,3423,25.6,,0.0,,0.0,0.6940000000000001,-12.1,0.0,0.0,0.30599999999999994,0.3413333333333334,24.52,monitoring,0
1612006,1612,16,gmina opolskie-północny-12-06,13268,54.36,2351,12.9,,0.0,,0.0,0.8270000000000001,-16.2,0.07999999999999995,0.0,0.17299999999999993,0.17200000000000001,24.51,monitoring,0
0210007,0210,2,gmina dolnośląskie-centralny-10-07,14934,53.18,1945,28.2,,0.0,,0.0,0.904,-16.3,0.08666666666666671,0.0,0.09599999999999997,0.376,24.51,monitoring,0
2413003,2413,24,gmina śląskie-południowy-13-03,8415,53.37,1253,29.3,,0.0,,0.0,0.76,-15.1,0.006666666666666643,0.0,0.24,0.39066666666666666,24.51,monitoring,0
2410005,2410,24,gmina śląskie-centralny-10-05,10825,53.31,1520,17.5,,0.0,,0.0,0.771,-15.8,0.05333333333333338,0.0,0.22899999999999998,0.23333333333333334,24.45,monitoring,0
0219005,0219,2,gmina dolnośląskie-południowy-19-05,10152,44.47,1664,35.7,,0.0,,0.0,0.733,-17.3,0.15333333333333338,0.0,0.267,0.47600000000000003,24.44,monitoring,0
1207006,1207,12,gmina małopolskie-południowy-07-06,92646,55.8,11932,11.3,,0.0,,0.0,0.801,-15.5,0.03333333333333333,0.0,0.19899999999999995,0.15066666666666667,24.35,monitoring,0
0213006,0213,2,gmina dolnośląskie-południowy-13-06,54332,57.08,8949,16.5,,0.0,,0.0,0.8280000000000001,-14.2,0.0,0.0,0.17199999999999993,0.22,24.34,monitoring,0
3023001,3023,30,gmina wielkopolskie-miejski-23-01,2921,46.24,374,30.9,,0.0,,0.0,0.85,-17.8,0.1866666666666667,0.0,0.15000000000000002,0.412,24.34,monitoring,0
1216003,1216,12,gmina małopolskie-centralny-16-03,6797,55.57,1167,21.3,,0.0,,0.0,0.868,-15.5,0.03333333333333333,0.0,0.132,0.28400000000000003,24.32,monitoring,0
3004004,3004,30,gmina wielkopolskie-centralny-04-04,61611,57.23,10739,5.0,,0.0,,0.0,0.806,-15.4,0.02666666666666669,0.0,0.19399999999999995,0.06666666666666667,24.31,monitoring,0
2416006,2416,24,gmina śląskie-centralny-16-06,7236,50.48,1157,24.5,,0.0,,0.0,0.906,-17.2,0.1466666666666666,0.0,0.09399999999999997,0.32666666666666666,24.3,monitoring,0
1003006,1003,10,gmina łódzkie-zachodni-03-06,29065,55.88,5646,19.7,,0.0,,0.0,0.885,-15.6,0.03999999999999997,0.0,0.11499999999999999,0.26266666666666666,24.3,monitoring,0
1604001,1604,16,gmina opolskie-centralny-04-01,6357,49.27,832,27.6,,0.0,,0.0,0.773,-16.4,0.09333333333333324,0.0,0.22699999999999998,0.368,24.29,monitoring,0
1804006,1804,18,gmina podkarpackie-centralny-04-06,15153,50.26,2288,28.7,,0.0,,0.0,0.756,-15.9,0.060000000000000026,0.0,0.244,0.38266666666666665,24.29,monitoring,0
2418003,2418,24,gmina śląskie-północny-18-03,57171,53.98,7586,30.6,,0.0,,0.0,0.809,-14.0,0.0,0.0,0.19099999999999995,0.40800000000000003,24.27,monitoring,0
3207002,3207,32,gmina zachodniopomorskie-południowy-07-02,11996,55.53,2212,21.7,,0.0,,0.0,0.81,-13.4,0.0,0.0,0.18999999999999995,0.28933333333333333,24.26,monitoring,0
0415004,0415,4,gmina kujawsko-pomorskie-zachodni-15-04,31977,54.8,4698,28.3,,0.0,,0.0,0.8290000000000001,-15.0,0.0,0.0,0.17099999999999993,0.37733333333333335,24.25,monitoring,0
2411005,2411,24,gmina śląskie-miejski-11-05,7200,52.65,976,26.5,,0.0,,0.0,0.858,-16.0,0.06666666666666667,0.0,0.14200000000000002,0.35333333333333333,24.25,monitoring,0
2610003,2610,26,gmina świętokrzyskie-centralny-10-03,8520,51.47,1209,23.1,,0.0,,0.0,0.8250000000000001,-16.3,0.08666666666666671,0.0,0.17499999999999993,0.308,24.23,monitoring,0
3217002,3217,32,gmina zachodniopomorskie-miejski-17-02,59081,57.75,6406,11.8,,0.0,,0.0,0.836,-14.7,0.0,0.0,0.16400000000000003,0.15733333333333335,24.21,monitoring,0
2204006,2204,22,gmina pomorskie-centralny-04-06,13697,51.27,2098,31.3,,0.0,,0.0,0.707,-12.9,0.0,0.0,0.29300000000000004,0.41733333333333333,24.21,monitoring,0
0216007,0216,2,gmina dolnośląskie-centralny-16-07,5413,52.01,697,26.0,,0.0,,0.0,0.726,-15.2,0.013333333333333286,0.0,0.274,0.3466666666666667,24.2,monitoring,0
1022001,1022,10,gmina łódzkie-centralny-22-01,4038,48.17,592,30.1,,0.0,,0.0,0.741,-16.3,0.08666666666666671,0.0,0.259,0.4013333333333334,24.2,monitoring,0
0227004,0227,2,gmina dolnośląskie-zachodni-27-04,12599,48.56,1802,31.7,,0.0,,0.0,0.852,-16.9,0.12666666666666657,0.0,0.14800000000000002,0.42266666666666663,24.18,monitoring,0
1007001,1007,10,gmina łódzkie-południowy-07-01,3375,54.86,457,26.9,,0.0,,0.0,0.8300000000000001,-14.7,0.0,0.0,0.16999999999999993,0.35866666666666663,24.17,monitoring,0
2604002,2604,26,gmina świętokrzyskie-centralny-04-02,6162,49.71,886,27.4,,0.0,,0.0,0.804,-16.4,0.09333333333333324,0.0,0.19599999999999995,0.3653333333333333,24.16,monitoring,0
2611002,2611,26,gmina świętokrzyskie-miejski-11-02,4503,52.16,649,27.5,,0.0,,0.0,0.764,-15.3,0.02000000000000005,0.0,0.236,0.36666666666666664,24.14,monitoring,0
2415005,2415,24,gmina śląskie-zachodni-15-05,11705,48.3,1830,24.5,,0.0,,0.0,0.8200000000000001,-17.1,0.1400000000000001,0.0,0.17999999999999994,0.32666666666666666,24.13,monitoring,0
3213004,3213,32,gmina zachodniopomorskie-południowy-13-04,38952,48.65,4965,25.0,,0.0,,0.0,0.866,-17.3,0.15333333333333338,0.0,0.134,0.3333333333333333,24.12,monitoring,0
3011005,3011,30,gmina wielkopolskie-miejski-11-05,10409,52.85,1255,18.9,,0.0,,0.0,0.746,-15.4,0.02666666666666669,0.0,0.254,0.252,24.11,monitoring,0
